,UNITID,NAME,CITY,STATE,ZIP,REGION,LOCALE,COSTT4_A,NPT4_PRIV,DEBT_MDN,FAMINC,ADM_RATE,SAT_AVG,UGDS,RET_FT4_POOLED,UGDS_WHITE,COST_CATEGORY
17,103945,CollegeAmerica-Flagstaff,Flagstaff,AZ,86001,6,13.0,32164.0,26908.0,15974.0,17444.695058,,,62.0,1.0,0.0968,Middle cost
18,104586,Embry-Riddle Aeronautical University-Prescott,Prescott,AZ,86301-3720,6,41.0,51036.0,32053.0,13625.0,58582.5004,0.6723,,2712.0,0.8395,0.625,Middle cost
19,105589,Prescott College,Prescott,AZ,86301,6,13.0,41957.0,20674.0,14250.0,51224.864734,0.9516,,394.0,0.7207,0.599,Middle cost
20,105899,Arizona Christian University,Glendale,AZ,85306-3216,6,21.0,37562.0,20765.0,10750.0,53447.115385,0.5644,1032.0,705.0,0.6228,0.478,Middle cost
21,106306,Arkansas Baptist College,Little Rock,AR,72202-6068,5,12.0,22502.0,16142.0,10707.0,20377.133714,,,525.0,0.3962,0.0571,Middle cost
22,106342,Lyon College,Batesville,AR,72501,5,33.0,38173.0,17032.0,12372.0,64437.997245,0.4986,1195.0,655.0,0.6632,0.658,Middle cost
23,106546,Baptist Health College Little Rock,Little Rock,AR,72210-2827,5,12.0,24473.0,22776.0,9500.0,42395.8976,0.6667,1015.0,648.0,,0.7068,Middle cost
24,106713,Central Baptist College,Conway,AR,72034,5,13.0,25303.0,14485.0,12881.0,51145.723404,0.6074,1004.0,663.0,0.5862,0.6757,Middle cost
25,106810,Crowley's Ridge College,Paragould,AR,72450,5,41.0,20912.0,13334.0,9500.0,49575.235294,,,178.0,0.6076,0.8652,Middle cost
26,107044,Harding University,Searcy,AR,72149-5615,5,32.0,29827.0,19563.0,20500.0,83701.980096,0.7462,1222.0,3953.0,0.8355,0.8133,Middle cost
27,107080,Hendrix College,Conway,AR,72032-3080,5,13.0,59901.0,21215.0,20639.0,87378.763889,0.7217,1346.0,1192.0,0.842,0.698,Higher cost
28,107141,John Brown University,Siloam Springs,AR,72761,5,32.0,38834.0,22210.0,18750.0,69960.702597,0.7715,1257.0,1575.0,0.8102,0.7378,Middle cost
29,107512,Ouachita Baptist University,Arkadelphia,AR,71998-0001,5,32.0,37349.0,18881.0,15000.0,75993.588697,0.636,1193.0,1546.0,0.8107,0.8092,Middle cost
30,107558,University of the Ozarks,Clarksville,AR,72830,5,33.0,35136.0,16089.0,6770.0,52938.05618,0.5232,,862.0,0.6875,0.4768,Middle cost
31,107600,Philander Smith College,Little Rock,AR,72202-3799,5,12.0,25290.0,14249.0,11921.0,23559.104725,,,1000.0,0.6381,0.002,Middle cost
32,107840,Shorter College,N Little Rock,AR,72114,5,13.0,21618.0,16044.0,9501.0,4180.5390173,,,569.0,,0.3779,Middle cost
33,107877,Williams Baptist University,Walnut Ridge,AR,72476,5,42.0,28424.0,18001.0,9525.0,52772.823077,0.5639,1034.0,460.0,0.6,0.7217,Middle cost
34,108852,American Academy of Dramatic Arts-Los Angeles,Los Angeles,CA,90028,8,11.0,50100.0,37351.0,12000.0,65846.883598,0.7892,,263.0,,0.403,Middle cost
35,109086,American Conservatory Theater,San Francisco,CA,94108-5834,8,11.0,49581.0,28411.0,,,,,0.0,,0.0,Middle cost
36,109651,Art Center College of Design,Pasadena,CA,91103,8,12.0,64097.0,43010.0,27811.0,51484.238267,0.6765,,1987.0,0.8116,0.1369,Higher cost
37,109785,Azusa Pacific University,Azusa,CA,91702-7000,8,21.0,51578.0,25451.0,19000.0,63280.356055,0.6851,1147.0,5545.0,0.8211,0.3726,Middle cost
38,110060,Bethesda University,Anaheim,CA,92801,8,11.0,17255.0,13131.0,10000.0,26031.78125,,,238.0,0.3798,0.0588,Lower cost
39,110097,Biola University,La Mirada,CA,90639-0001,8,21.0,53611.0,31345.0,19500.0,83761.273464,0.7347,1170.0,4005.0,0.8643,0.4532,Middle cost
40,110361,California Baptist University,Riverside,CA,92504-3297,8,11.0,44746.0,23365.0,21250.0,61450.927923,0.7955,1103.0,7811.0,0.7708,0.3886,Middle cost
41,110370,California College of the Arts,San Francisco,CA,94107-2247,8,11.0,64030.0,35458.0,25375.0,65802.724324,0.8818,,1453.0,0.8225,0.2044,Higher cost
42,110404,California Institute of Technology,Pasadena,CA,91125,8,12.0,68901.0,23820.0,8013.0,74238.771739,0.0662,1566.0,948.0,0.9809,0.2711,Higher cost
43,110413,California Lutheran University,Thousand Oaks,CA,91360-2787,8,12.0,56491.0,27220.0,18750.0,77359.229213,0.7147,1163.0,3054.0,0.8373,0.4283,Higher cost
44,110918,California Christian College,Fresno,CA,93727,8,11.0,19034.0,12614.0,,29254.333333,1.0,,13.0,0.0,0.3077,Lower cost
45,111081,California Institute of the Arts,Valencia,CA,91355-2397,8,21.0,69015.0,47921.0,24326.0,90561.135762,0.2297,,1003.0,0.806,0.4257,Higher cost
46,111948,Chapman University,Orange,CA,92866,8,12.0,69018.0,40251.0,19000.0,105779.20369,0.5356,1288.0,7026.0,0.901,0.5282,Higher cost
47,111966,Charles R Drew University of Medicine and Science,Los Angeles,CA,90059,8,21.0,31311.0,22912.0,13750.0,36853.217742,0.3727,982.0,163.0,0.5294,0.0429,Middle cost
48,112075,Concordia University-Irvine,Irvine,CA,92612-3203,8,11.0,49474.0,27220.0,19500.0,74611.54371,0.6178,1142.0,1784.0,0.7602,0.4899,Middle cost
49,112084,San Diego Christian College,Santee,CA,92071,8,21.0,45605.0,34499.0,16250.0,50387.284382,0.6013,1055.0,448.0,0.627,0.4085,Middle cost
50,112260,Claremont McKenna College,Claremont,CA,91711-6400,8,21.0,71745.0,23889.0,14375.0,97309.962441,0.0931,1446.0,1318.0,0.9643,0.4158,Higher cost
51,112570,Columbia College Hollywood,Tarzana,CA,91356-1411,8,11.0,40386.0,34900.0,9500.0,70992.81982,,,540.0,0.7692,0.4278,Middle cost
52,113698,Dominican University of California,San Rafael,CA,94901-2298,8,13.0,63875.0,34215.0,26824.0,86461.306818,0.8717,1126.0,1264.0,0.8428,0.3022,Higher cost
53,114813,Fresno Pacific University,Fresno,CA,93702-4709,8,11.0,40950.0,20706.0,19273.0,43645.35567,0.8511,1053.0,2888.0,0.7751,0.2756,Middle cost
54,115409,Harvey Mudd College,Claremont,CA,91711,8,21.0,74428.0,32739.0,19984.0,123783.52451,0.1448,1531.0,886.0,0.9725,0.3138,Higher cost
55,115728,Holy Names University,Oakland,CA,94619-1699,8,11.0,55758.0,23175.0,17250.0,57645.359477,0.7004,849.0,626.0,0.6974,0.1565,Higher cost
56,115773,Humphreys University-Stockton and Modesto Campuses,Stockton,CA,95207-3896,8,11.0,20232.0,7139.0,25716.0,26585.990506,,,315.0,0.7778,0.1873,Middle cost
57,116846,American Jewish University,Los Angeles,CA,90077-1519,8,11.0,46320.0,38997.0,19000.0,39505.166667,0.96,,67.0,0.6471,0.3731,Middle cost
58,117104,Life Pacific University,San Dimas,CA,91773-3298,8,21.0,27086.0,20060.0,15500.0,54545.357827,0.9568,1002.0,504.0,0.6833,0.4067,Middle cost
59,117140,University of La Verne,La Verne,CA,91750-4401,8,21.0,54445.0,24750.0,21250.0,50727.653469,0.5089,1120.0,5098.0,0.8107,0.2073,Middle cost
60,117168,Laguna College of Art and Design,Laguna Beach,CA,92651,8,41.0,41551.0,31009.0,18500.0,74378.21256,0.8093,,705.0,0.8125,0.4879,Middle cost
61,117557,Lincoln University,Oakland,CA,94612-2801,8,11.0,21680.0,18310.0,29203.0,12850.176471,,,92.0,0.8125,0.087,Middle cost
62,117627,La Sierra University,Riverside,CA,92505-8247,8,11.0,43906.0,21442.0,19949.0,61767.995825,0.4709,1022.0,1666.0,0.7645,0.1224,Middle cost
63,117672,Southern California University of Health Sciences,Whittier,CA,90604,8,21.0,18020.0,16082.0,11600.0,32226.662162,,,112.0,,0.2232,Lower cost
64,117751,The Master's University and Seminary,Santa Clarita,CA,91321-1200,8,21.0,46764.0,26645.0,17750.0,78115.389831,0.7688,1143.0,1185.0,0.8585,0.6439,Middle cost
65,117946,Loyola Marymount University,Los Angeles,CA,90045-2659,8,11.0,64484.0,39898.0,18000.0,106641.77485,0.4713,1321.0,6557.0,0.9055,0.4379,Higher cost
66,118541,Marymount California University,Rancho Palos Verdes,CA,90275-6299,8,21.0,51254.0,25484.0,15262.0,62380.901376,,,735.0,0.5861,0.219,Middle cost
67,118693,Menlo College,Atherton,CA,94027-4301,8,21.0,57546.0,23529.0,15750.0,68501.056962,0.4548,1042.0,706.0,0.7086,0.2295,Higher cost
68,118888,Mills College,Oakland,CA,94613,8,11.0,63047.0,22774.0,18500.0,52345.545872,0.8554,1158.0,757.0,0.7576,0.3672,Higher cost
69,119173,Mount Saint Mary's University,Los Angeles,CA,90049-1599,8,11.0,54912.0,29267.0,21250.0,50278.626765,0.8382,1031.0,2349.0,0.745,0.0766,Middle cost
70,120184,Notre Dame de Namur University,Belmont,CA,94002-1908,8,21.0,52143.0,25610.0,18750.0,55905.236295,0.8152,983.0,871.0,0.6462,0.1975,Middle cost
71,120254,Occidental College,Los Angeles,CA,90041-3392,8,11.0,71756.0,31842.0,20050.0,104313.01232,0.373,1368.0,1910.0,0.9043,0.4911,Higher cost
72,120403,Otis College of Art and Design,Los Angeles,CA,90045-3505,8,11.0,61776.0,42253.0,22500.0,61810.607784,0.9441,1158.0,1080.0,0.7857,0.2907,Higher cost
73,120537,Hope International University,Fullerton,CA,92831-3199,8,21.0,42424.0,22440.0,16369.0,57247.236893,0.2945,1022.0,743.0,0.6526,0.3419,Middle cost
74,120865,Pacific Union College,Angwin,CA,94508-9707,8,41.0,42620.0,21968.0,21500.0,72387.065327,0.4944,1080.0,1038.0,0.7475,0.2293,Middle cost
75,120883,University of the Pacific,Stockton,CA,95211-0197,8,11.0,60487.0,25973.0,18435.0,67087.360555,0.6348,1240.0,3665.0,0.8341,0.2243,Higher cost
76,121150,Pepperdine University,Malibu,CA,90263,8,21.0,70862.0,34701.0,21831.0,102190.45796,0.3565,1330.0,3619.0,0.9052,0.4913,Higher cost
77,121257,Pitzer College,Claremont,CA,91711-6101,8,21.0,70500.0,31590.0,14994.0,93983.416667,0.1333,,1072.0,0.9302,0.4664,Higher cost
78,121309,Point Loma Nazarene University,San Diego,CA,92106-2899,8,11.0,49512.0,32319.0,19500.0,85372.527138,0.6893,1240.0,3130.0,0.8697,0.5137,Middle cost
79,121345,Pomona College,Claremont,CA,91711-6319,8,21.0,69725.0,13622.0,9915.0,67046.898113,0.0761,1468.0,1549.0,0.9745,0.3422,Higher cost
80,121691,University of Redlands,Redlands,CA,92373-0999,8,13.0,65220.0,25727.0,25000.0,80247.423205,0.7475,1189.0,2945.0,0.834,0.4109,Higher cost
81,122436,University of San Diego,San Diego,CA,92110-2492,8,11.0,64732.0,32576.0,20500.0,102808.60546,0.5292,1285.0,5760.0,0.9009,0.5047,Higher cost
82,122454,San Francisco Art Institute,San Francisco,CA,94133-2299,8,11.0,69525.0,45203.0,18250.0,63636.275641,0.9487,,271.0,0.5446,0.3838,Higher cost
83,122506,San Francisco Conservatory of Music,San Francisco,CA,94102-6011,8,11.0,65045.0,37351.0,19500.0,69823.559322,0.4521,,221.0,0.8174,0.3846,Higher cost
84,122612,University of San Francisco,San Francisco,CA,94117-1080,8,11.0,65185.0,32782.0,19500.0,84137.191877,0.6455,1237.0,6661.0,0.8423,0.2543,Higher cost
85,122728,William Jessup University,Rocklin,CA,95765-3707,8,41.0,44800.0,22633.0,16812.0,61288.308682,0.5853,1084.0,1246.0,0.7787,0.5217,Middle cost
86,122931,Santa Clara University,Santa Clara,CA,95053,8,12.0,69155.0,37399.0,17167.0,132762.89617,0.4991,1366.0,5504.0,0.9437,0.4856,Higher cost
87,123165,Scripps College,Claremont,CA,91711-3905,8,21.0,71060.0,33520.0,12500.0,115442.05464,0.2424,1409.0,1048.0,0.9162,0.5296,Higher cost
88,123280,Shasta Bible College and Graduate School,Redding,CA,96002,8,13.0,21682.0,11693.0,,26242.863636,1.0,,37.0,1.0,0.7838,Middle cost
89,123457,Simpson University,Redding,CA,96003-8606,8,13.0,39946.0,24298.0,16000.0,50027.784173,0.5,1078.0,667.0,0.6574,0.5547,Middle cost
90,123554,Saint Mary's College of California,Moraga,CA,94575,8,21.0,65419.0,35622.0,20500.0,97154.224551,0.7719,1174.0,2781.0,0.8535,0.4383,Higher cost
91,123651,Vanguard University of Southern California,Costa Mesa,CA,92626,8,12.0,44768.0,20292.0,17500.0,60122.844231,0.4017,1039.0,1842.0,0.7393,0.3811,Middle cost
92,123952,Southern California Institute of Architecture,Los Angeles,CA,90013-1822,8,11.0,67638.0,47287.0,31000.0,38699.322581,,,249.0,0.7692,0.1365,Higher cost
93,123961,University of Southern California,Los Angeles,CA,90089,8,11.0,72097.0,30453.0,17750.0,80335.79216,0.1296,1445.0,19548.0,0.9656,0.3922,Higher cost
94,124292,Thomas Aquinas College,Santa Paula,CA,93060,8,42.0,35786.0,24214.0,18000.0,109936.84868,0.7773,1307.0,407.0,0.9152,0.7101,Middle cost
95,124487,Epic Bible College,Sacramento,CA,95841,8,21.0,25415.0,25415.0,12666.0,24377.201681,,,117.0,0.5,0.4188,Middle cost
96,125727,Westmont College,Santa Barbara,CA,93108-1089,8,22.0,60930.0,30719.0,19500.0,111168.98994,0.6241,1249.0,1266.0,0.8233,0.5782,Higher cost
97,125763,Whittier College,Whittier,CA,90601,8,21.0,56292.0,24522.0,18750.0,81480.194737,0.7595,1126.0,1719.0,0.7699,0.2629,Higher cost
98,125897,Woodbury University,Burbank,CA,91504-1052,8,11.0,51282.0,28351.0,24500.0,50310.113757,0.6566,1056.0,1051.0,0.752,0.3406,Middle cost
99,126076,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,Los Angeles,CA,90046-7660,8,11.0,26600.0,9163.0,,42193.21519,0.7113,,155.0,0.8211,0.9935,Middle cost
100,126669,Colorado Christian University,Lakewood,CO,80226,7,12.0,43486.0,24344.0,14250.0,43279.956935,,,4936.0,0.7752,0.6189,Middle cost
101,126678,Colorado College,Colorado Springs,CO,80903,7,11.0,68532.0,25041.0,15670.0,107642.09119,0.15,,2098.0,0.948,0.6559,Higher cost
102,126872,CollegeAmerica-Denver,Denver,CO,80222,7,11.0,31582.0,26071.0,17432.0,24230.474336,,,123.0,,0.2276,Middle cost
103,127060,University of Denver,Denver,CO,80208,7,11.0,64513.0,28991.0,18277.0,113088.05722,0.5647,1300.0,5791.0,0.8734,0.6811,Higher cost
104,127653,Naropa University,Boulder,CO,80302-6697,7,12.0,50081.0,26812.0,17250.0,45013.628571,0.9845,,409.0,0.6818,0.7017,Middle cost
105,127918,Regis University,Denver,CO,80221-1099,7,11.0,48280.0,24422.0,19500.0,64611.691574,0.6029,1160.0,3926.0,0.7953,0.4888,Middle cost
106,128498,Albertus Magnus College,New Haven,CT,06511-1189,1,12.0,47496.0,25089.0,25012.0,46249.928307,0.5807,931.0,1113.0,0.6844,0.345,Middle cost
107,128586,Bais Binyomin Academy,Monsey,NY,10952,2,21.0,25840.0,18671.0,,,0.8182,,34.0,0.5676,0.9706,Middle cost
108,128744,University of Bridgeport,Bridgeport,CT,06604-5620,1,12.0,49222.0,22961.0,19000.0,44785.067024,0.5724,997.0,3415.0,0.6906,0.2167,Middle cost
109,128902,Connecticut College,New London,CT,06320-4196,1,13.0,69379.0,32606.0,19500.0,106829.81136,0.3776,1380.0,1798.0,0.9072,0.6952,Higher cost
110,129154,Goodwin College,East Hartford,CT,06118,1,13.0,31184.0,16301.0,14250.0,40132.429391,,,3157.0,0.5875,0.5176,Middle cost
111,129242,Fairfield University,Fairfield,CT,06824-5195,1,21.0,63771.0,39676.0,24787.0,139934.315,0.603,,4103.0,0.9034,0.7724,Higher cost
112,129525,University of Hartford,West Hartford,CT,06117-1599,1,12.0,53430.0,29592.0,19500.0,85328.633622,0.7136,1160.0,4750.0,0.7482,0.5406,Middle cost
113,129534,Holy Apostles College and Seminary,Cromwell,CT,06416-2005,1,21.0,12417.0,11972.0,5500.0,53706.15,,,137.0,0.9333,0.4453,Lower cost
114,129774,Mitchell College,New London,CT,06320,1,13.0,47349.0,26575.0,14000.0,75039.275168,0.8286,,588.0,0.6212,0.517,Middle cost
115,129941,University of New Haven,West Haven,CT,06516-1916,1,21.0,54609.0,32975.0,20500.0,88205.381764,0.8387,1129.0,5041.0,0.7739,0.6225,Middle cost
116,130226,Quinnipiac University,Hamden,CT,06518,1,21.0,63157.0,39307.0,20500.0,123919.72184,0.7247,1190.0,7371.0,0.8632,0.7676,Higher cost
117,130253,Sacred Heart University,Fairfield,CT,06825-1000,1,21.0,57542.0,41066.0,20500.0,122875.42437,0.6044,,5907.0,0.8343,0.722,Higher cost
118,130314,University of Saint Joseph,West Hartford,CT,06117,1,21.0,48533.0,25508.0,25000.0,60575.076923,0.7235,1120.0,865.0,0.7977,0.5688,Middle cost
119,130590,Trinity College,Hartford,CT,06106-3100,1,12.0,71470.0,32122.0,21000.0,122842.74696,0.3355,1386.0,2162.0,0.8958,0.6323,Higher cost
120,130697,Wesleyan University,Middletown,CT,06459,1,13.0,69905.0,26291.0,15157.0,94846.426606,0.1746,,2922.0,0.9544,0.5363,Higher cost
121,130794,Yale University,New Haven,CT,06520,1,12.0,71290.0,18770.0,12265.0,80258.132695,0.0635,1517.0,5963.0,0.9919,0.4231,Higher cost
122,130989,Goldey-Beacom College,Wilmington,DE,19808,2,21.0,37069.0,14065.0,12539.0,52811.961652,0.5323,,730.0,0.7824,0.4712,Middle cost
123,131098,Wesley College,Dover,DE,19901-3875,2,13.0,40607.0,22643.0,17500.0,51096.982347,0.6182,925.0,1163.0,0.5808,0.3801,Middle cost
124,131113,Wilmington University,New Castle,DE,19720,2,21.0,17835.0,15282.0,15000.0,43142.496412,,,8377.0,0.6223,0.5134,Lower cost
125,131159,American University,Washington,DC,20016-8001,2,11.0,64040.0,34617.0,20862.0,105098.73643,0.3154,1320.0,7485.0,0.8879,0.5609,Higher cost
126,131283,The Catholic University of America,Washington,DC,20064,2,11.0,61627.0,34972.0,23250.0,132473.23156,0.8368,,3294.0,0.8687,0.65,Higher cost
127,131450,Gallaudet University,Washington,DC,20002-3695,2,11.0,37188.0,15157.0,11347.0,36766.062992,0.5706,955.0,1112.0,0.6728,0.5072,Middle cost
128,131469,George Washington University,Washington,DC,20052,2,11.0,69204.0,33734.0,19500.0,105591.84579,0.4187,1380.0,12161.0,0.9215,0.5072,Higher cost
129,131496,Georgetown University,Washington,DC,20057-0001,2,11.0,71580.0,30169.0,15000.0,108786.07965,0.1452,1456.0,7089.0,0.9625,0.5201,Higher cost
130,131520,Howard University,Washington,DC,20059-0001,2,11.0,43201.0,39792.0,19500.0,58082.063988,0.3159,1210.0,6166.0,0.8754,0.0222,Middle cost
131,131830,National Conservatory of Dramatic Arts,Washington,DC,20007,2,11.0,15760.0,9790.0,12000.0,43479.217391,0.8,,41.0,,0.5122,Lower cost
132,131876,Trinity Washington University,Washington,DC,20017-1094,2,11.0,31628.0,15414.0,20000.0,29015.324387,0.9512,,1364.0,0.6167,0.0176,Middle cost
133,132408,The Baptist College of Florida,Graceville,FL,32440,5,32.0,17812.0,8511.0,14592.0,40663.182796,0.8485,972.0,338.0,0.7392,0.7781,Lower cost
134,132471,Barry University,Miami,FL,33161-6695,5,21.0,43524.0,17937.0,19000.0,41121.032638,0.9125,1006.0,3368.0,0.615,0.1746,Middle cost
135,132602,Bethune-Cookman University,Daytona Beach,FL,32114-3099,5,13.0,27817.0,15372.0,15188.0,31056.271739,,,3619.0,0.6588,0.0099,Middle cost
136,132657,Lynn University,Boca Raton,FL,33431-5598,5,13.0,55100.0,37274.0,10250.0,72195.704648,0.7045,1086.0,2194.0,0.7041,0.4672,Higher cost
137,132842,Carlos Albizu University-Miami,Miami,FL,33172-2209,5,13.0,37421.0,26048.0,5500.0,21176.747368,0.5,,126.0,0.7273,0.0159,Middle cost
138,132879,Johnson University Florida,Kissimmee,FL,34744,5,21.0,22322.0,13755.0,15750.0,60421.101338,0.6541,1006.0,199.0,0.6092,0.5126,Middle cost
139,133492,Eckerd College,Saint Petersburg,FL,33711-4700,5,11.0,59005.0,32575.0,19853.0,95774.416456,0.6766,1205.0,1987.0,0.817,0.7796,Higher cost
140,133526,Edward Waters College,Jacksonville,FL,32209,5,11.0,24933.0,12416.0,10250.0,24920.020492,0.5554,931.0,968.0,0.567,0.0403,Middle cost
141,133553,Embry-Riddle Aeronautical University-Daytona Beach,Daytona Beach,FL,32114-3900,5,13.0,51728.0,30197.0,13625.0,58582.5004,0.655,,5925.0,0.8103,0.56,Middle cost
142,133711,Flagler College-St Augustine,Saint Augustine,FL,32084,5,23.0,33047.0,23182.0,15400.0,73075.476471,0.5665,1134.0,2589.0,0.7034,0.7505,Middle cost
143,133809,Florida College,Temple Terrace,FL,33617,5,21.0,29729.0,20540.0,10000.0,75932.902098,0.7372,1101.0,506.0,0.6836,0.7668,Middle cost
144,133872,AdventHealth University,Orlando,FL,32803,5,11.0,24338.0,17211.0,17167.0,44113.008463,0.8689,1016.0,1166.0,0.7233,0.3593,Middle cost
145,133881,Florida Institute of Technology,Melbourne,FL,32901-6975,5,13.0,58508.0,31900.0,14250.0,48405.577075,0.6504,1264.0,3411.0,0.8003,0.4943,Higher cost
146,133979,Florida Memorial University,Miami Gardens,FL,33054-6199,5,21.0,26552.0,17125.0,15125.0,27905.922385,0.3319,,1117.0,0.5621,0.0072,Middle cost
147,134079,Florida Southern College,Lakeland,FL,33801-5698,5,12.0,49296.0,26036.0,19304.0,83551.08092,0.5023,1230.0,2666.0,0.8079,0.7127,Middle cost
148,134510,Hobe Sound Bible College,Hobe Sound,FL,33455-1065,5,21.0,14314.0,9692.0,6250.0,27864.521739,,,220.0,0.72,0.65,Lower cost
149,134945,Jacksonville University,Jacksonville,FL,32211-3394,5,11.0,52073.0,21588.0,15000.0,63343.088351,0.8993,1185.0,2838.0,0.7433,0.53,Middle cost
150,135081,Keiser University-Ft Lauderdale,Fort Lauderdale,FL,33309,5,12.0,36356.0,30767.0,13000.0,30044.945738,,,17813.0,0.8553,0.333,Middle cost
151,135364,Luther Rice College & Seminary,Lithonia,GA,30038-9869,5,21.0,8720.0,6717.0,16764.0,37533.081395,0.5909,,293.0,0.4545,0.5085,Lower cost
152,135726,University of Miami,Coral Gables,FL,33146,5,13.0,65298.0,30841.0,15233.0,95429.355717,0.3215,1365.0,10873.0,0.9165,0.4214,Higher cost
153,136215,Nova Southeastern University,Fort Lauderdale,FL,33314-7796,5,21.0,47432.0,25816.0,17500.0,48127.358379,0.7854,1196.0,4856.0,0.7905,0.2848,Middle cost
154,136330,Palm Beach Atlantic University,West Palm Beach,FL,33401,5,12.0,45037.0,23881.0,15762.0,75288.730769,0.9529,1126.0,2400.0,0.7539,0.6308,Middle cost
155,136774,Ringling College of Art and Design,Sarasota,FL,34234-5895,5,13.0,64554.0,49515.0,27000.0,73385.200758,0.6691,,1559.0,0.8247,0.467,Higher cost
156,136950,Rollins College,Winter Park,FL,32789-4499,5,21.0,65487.0,27537.0,22572.0,71988.27875,0.6664,,2571.0,0.8464,0.5476,Higher cost
157,137032,Saint Leo University,Saint Leo,FL,33574-6665,5,23.0,36961.0,19545.0,15196.0,31623.866431,0.6026,1079.0,8484.0,0.7177,0.3311,Middle cost
158,137272,St. John Vianney College Seminary,Miami,FL,33165-3244,5,21.0,37200.0,30275.0,,22790.4,1.0,,42.0,0.7391,0.3333,Middle cost
159,137476,St. Thomas University,Miami Gardens,FL,33054-6459,5,21.0,41512.0,16833.0,13000.0,38394.378218,0.515,1031.0,986.0,0.6901,0.071,Middle cost
160,137546,Stetson University,DeLand,FL,32723,5,13.0,59208.0,25978.0,18500.0,72923.742625,0.6842,,3124.0,0.7735,0.5996,Higher cost
161,137564,Southeastern University,Lakeland,FL,33801-6034,5,12.0,35800.0,24262.0,12000.0,53574.173523,0.4807,1069.0,5570.0,0.6903,0.5862,Middle cost
162,137777,Talmudic College of Florida,Miami Beach,FL,33140-3854,5,13.0,26650.0,16132.0,,48267.4,,,21.0,0.7907,0.8095,Middle cost
163,137801,Altierus Career College-Tampa,Tampa,FL,33614-5801,5,11.0,26136.0,20894.0,9500.0,13845.500867,,,222.0,,0.2928,Middle cost
164,137847,The University of Tampa,Tampa,FL,33606-1490,5,11.0,43178.0,30579.0,16000.0,93138.544944,0.4869,1182.0,8422.0,0.7699,0.6184,Middle cost
165,137953,Trinity Baptist College,Jacksonville,FL,32221,5,11.0,21721.0,16054.0,10499.0,42173.135135,0.6962,945.0,322.0,0.5846,0.5652,Middle cost
166,137962,Trinity College of Florida,Trinity,FL,34655-4401,5,21.0,24745.0,16541.0,11000.0,40971.186992,0.8312,973.0,201.0,0.5178,0.4378,Middle cost
167,138275,Warner University,Lake Wales,FL,33859-8797,5,41.0,34001.0,17309.0,15250.0,40001.46338,0.3539,996.0,896.0,0.5592,0.4408,Middle cost
168,138293,Webber International University,Babson Park,FL,33827-0096,5,31.0,39973.0,23513.0,9500.0,52800.315789,0.4012,981.0,613.0,0.5029,0.3393,Middle cost
